"No.","Time","Source","Destination","Protocol","Length","Info"
"12564","16.129125","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12565","16.129125","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12566","16.129125","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12567","16.129125","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12568","16.129125","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12569","16.129317","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12570","16.129585","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12571","16.135465","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12572","16.135465","184.150.37.140","192.168.2.212","UDP","137","443  >  59814 Len=95"
"12573","16.135707","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12574","16.136990","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"12575","16.497377","Sagemcom_f8:80:f0","Spanning-tree-(for-bridges)_00","STP","56","Conf. Root = 32768/0/84:a0:6e:f8:80:f1  Cost = 0  Port = 0x8003"
"12576","16.663624","192.168.2.10","239.255.255.250","IPv4","1506","Fragmented IP protocol (proto=UDP 17, off=0, ID=594e) [Reassembled in #12577]"
"12577","16.663707","192.168.2.10","239.255.255.250","UDP","639","1071  >  8082 Len=2069"
"12578","17.058429","192.168.2.212","172.217.13.110","UDP","1285","56832  >  443 Len=1243"
"12579","17.058510","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12580","17.058540","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12581","17.058569","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12582","17.058596","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12583","17.058630","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12584","17.058665","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12585","17.058695","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12586","17.058744","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12587","17.058771","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12588","17.058798","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12589","17.058826","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12590","17.058852","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12591","17.058883","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12592","17.058909","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12593","17.058943","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12594","17.058973","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12595","17.059001","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12596","17.059025","192.168.2.212","172.217.13.110","UDP","1292","56832  >  443 Len=1250"
"12597","17.059051","192.168.2.212","172.217.13.110","UDP","239","56832  >  443 Len=197"
"12598","17.061274","172.217.13.110","192.168.2.212","UDP","72","443  >  56832 Len=30"
"12599","17.062101","172.217.13.110","192.168.2.212","UDP","68","443  >  56832 Len=26"
"12600","17.063860","172.217.13.110","192.168.2.212","UDP","68","443  >  56832 Len=26"
"12601","17.064096","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"12602","17.065861","172.217.13.110","192.168.2.212","UDP","72","443  >  56832 Len=30"
"12603","17.068047","172.217.13.110","192.168.2.212","UDP","68","443  >  56832 Len=26"
"12604","17.068432","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"12605","17.069433","172.217.13.110","192.168.2.212","UDP","68","443  >  56832 Len=26"
"12606","17.109298","172.217.13.110","192.168.2.212","UDP","146","443  >  56832 Len=104"
"12607","17.109298","172.217.13.110","192.168.2.212","UDP","314","443  >  56832 Len=272"
"12608","17.125176","192.168.2.212","172.217.13.110","UDP","79","56832  >  443 Len=37"
"12609","17.127191","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"12610","17.129597","172.217.13.110","192.168.2.212","UDP","68","443  >  56832 Len=26"
"12611","17.503505","Sagemcom_f8:80:f0","Spanning-tree-(for-bridges)_00","STP","56","Conf. Root = 32768/0/84:a0:6e:f8:80:f1  Cost = 0  Port = 0x8003"
"12612","17.623584","192.168.2.206","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"12613","17.999754","Sagemcom_f8:80:f0","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 0/1/00:26:86:00:00:00  Cost = 90  Port = 0x8006"
"12614","18.496584","Sagemcom_f8:80:f0","Spanning-tree-(for-bridges)_00","STP","56","Conf. Root = 32768/0/84:a0:6e:f8:80:f1  Cost = 0  Port = 0x8003"
"12615","18.717441","192.168.2.212","172.217.13.110","UDP","719","56832  >  443 Len=677"
"12616","18.719787","172.217.13.110","192.168.2.212","UDP","72","443  >  56832 Len=30"
"12617","18.729606","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"12618","18.735419","192.168.2.13","239.255.255.250","UDP","506","1082  >  8082 Len=464"
"12619","18.754622","172.217.13.110","192.168.2.212","UDP","114","443  >  56832 Len=72"
"12620","18.754622","172.217.13.110","192.168.2.212","UDP","68","443  >  56832 Len=26"
"12621","18.755389","192.168.2.212","172.217.13.110","UDP","79","56832  >  443 Len=37"
"12622","18.757382","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"12623","18.764439","172.217.13.110","192.168.2.212","UDP","68","443  >  56832 Len=26"
"12624","19.499621","Sagemcom_f8:80:f0","Spanning-tree-(for-bridges)_00","STP","56","Conf. Root = 32768/0/84:a0:6e:f8:80:f1  Cost = 0  Port = 0x8003"
"12625","19.506579","192.168.2.212","184.150.37.140","UDP","1054","59814  >  443 Len=1012"
"12626","19.507892","184.150.37.140","192.168.2.212","UDP","70","443  >  59814 Len=28"
"12627","19.508815","184.150.37.140","192.168.2.212","UDP","167","443  >  59814 Len=125"
"12628","19.509559","192.168.2.212","184.150.37.140","UDP","78","59814  >  443 Len=36"
"12629","19.509746","184.150.37.140","192.168.2.212","UDP","1287","443  >  59814 Len=1245"
"12630","19.509746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12631","19.509746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12632","19.509746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12633","19.509746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12634","19.509746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12635","19.509746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12636","19.509746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12637","19.509746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12638","19.509746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12639","19.510443","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12640","19.510443","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12641","19.510735","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12642","19.511404","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12643","19.511404","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12644","19.511404","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12645","19.511584","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12646","19.511584","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12647","19.511584","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12648","19.511584","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12649","19.511584","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12650","19.511870","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12651","19.514281","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12652","19.514281","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12653","19.514281","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12654","19.514281","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12655","19.514281","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12656","19.515747","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12657","19.515946","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12658","19.515946","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12659","19.515946","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12660","19.515946","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12661","19.515946","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12662","19.515946","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12663","19.515946","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12664","19.515946","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12665","19.517234","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12666","19.517234","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12667","19.517234","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12668","19.517234","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12669","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12670","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12671","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12672","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12673","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12674","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12675","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12676","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12677","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12678","19.517400","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12679","19.517616","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12680","19.517722","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12681","19.517783","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12682","19.517827","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12683","19.517951","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12684","19.519738","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12685","19.519738","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12686","19.519738","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12687","19.519858","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12688","19.519858","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12689","19.519858","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12690","19.519858","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12691","19.519858","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12692","19.519858","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12693","19.521354","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12694","19.521354","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12695","19.521354","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12696","19.521747","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12697","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12698","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12699","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12700","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12701","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12702","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12703","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12704","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12705","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12706","19.529604","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12707","19.530377","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12708","19.538193","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12709","19.538193","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12710","19.538193","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12711","19.538193","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12712","19.538193","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12713","19.538193","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12714","19.538193","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12715","19.538193","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12716","19.538889","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12717","19.542160","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"12718","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12719","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12720","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12721","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12722","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12723","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12724","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12725","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12726","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12727","19.543414","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12728","19.543969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12729","19.543969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12730","19.543969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12731","19.543969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12732","19.543969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12733","19.543969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12734","19.543969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12735","19.544214","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12736","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12737","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12738","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12739","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12740","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12741","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12742","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12743","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12744","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12745","19.546629","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12746","19.547158","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"12747","19.550016","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12748","19.550016","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12749","19.550016","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12750","19.550016","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12751","19.550016","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12752","19.550016","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12753","19.550016","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12754","19.550016","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12755","19.550494","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"12756","19.551913","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12757","19.551913","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12758","19.551913","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12759","19.551913","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12760","19.552288","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12761","19.552478","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"12762","19.553820","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12763","19.553820","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12764","19.553820","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12765","19.554271","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"12766","19.555256","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12767","19.555256","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12768","19.555256","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12769","19.555692","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"12770","19.556994","192.168.2.212","184.150.37.140","UDP","78","59814  >  443 Len=36"
"12771","19.559580","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12772","19.559580","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12773","19.559580","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12774","19.559580","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12775","19.559580","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12776","19.559580","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12777","19.563196","192.168.2.212","184.150.37.140","UDP","83","59814  >  443 Len=41"
"12778","19.563828","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12779","19.563828","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12780","19.563828","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12781","19.563828","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12782","19.563828","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12783","19.563828","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12784","19.563828","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12785","19.563828","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12786","19.564120","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12787","19.564120","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12788","19.564120","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12789","19.564483","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"12790","19.565487","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12791","19.565487","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12792","19.565487","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12793","19.565832","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"12794","19.566966","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12795","19.566966","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12796","19.567300","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12797","19.568460","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12798","19.568460","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12799","19.568460","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12800","19.568793","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12801","19.569938","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12802","19.569938","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12803","19.569938","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12804","19.570265","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12805","19.571430","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12806","19.571430","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12807","19.571430","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12808","19.571802","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12809","19.572844","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12810","19.572844","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12811","19.573246","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12812","19.575565","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12813","19.575565","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12814","19.575565","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12815","19.575792","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12816","19.575792","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12817","19.575792","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12818","19.576142","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12819","19.577339","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12820","19.577339","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12821","19.577339","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12822","19.577670","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12823","19.578773","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12824","19.578773","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12825","19.578773","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12826","19.579053","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12827","19.580275","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12828","19.580275","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12829","19.580664","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12830","19.581733","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12831","19.581733","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12832","19.581733","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12833","19.582147","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12834","19.583168","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12835","19.583168","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12836","19.583168","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12837","19.583467","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12838","19.584673","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12839","19.584673","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12840","19.584673","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12841","19.584928","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12842","19.586130","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12843","19.586130","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12844","19.586130","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12845","19.586525","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12846","19.587596","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12847","19.587596","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12848","19.587994","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12849","19.589079","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12850","19.589079","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12851","19.589079","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12852","19.589541","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12853","19.591190","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12854","19.591190","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12855","19.591190","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12856","19.591532","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12857","19.592035","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12858","19.592035","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12859","19.592035","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12860","19.593486","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12861","19.593486","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12862","19.593486","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"12863","19.594061","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"12864","19.594922","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
