"No.","Time","Source","Destination","Protocol","Length","Info"
"300","1.268858","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"301","1.270013","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"302","1.270108","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"303","1.270108","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"304","1.270443","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"305","1.271762","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"306","1.271762","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"307","1.271762","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"308","1.272259","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"309","1.272919","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"310","1.273058","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"311","1.273058","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"312","1.274411","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"313","1.274497","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"314","1.274698","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"315","1.276010","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"316","1.276010","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"317","1.276010","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"318","1.276239","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"319","1.277467","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"320","1.277467","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"321","1.277467","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"322","1.277467","172.217.13.174","192.168.2.20","UDP","67","443  >  50989 Len=25"
"323","1.277784","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"324","1.278913","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"325","1.278913","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"326","1.278913","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"327","1.279253","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"328","1.280478","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"329","1.280478","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"330","1.280704","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"331","1.281890","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"332","1.281890","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"333","1.281890","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"334","1.283492","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"335","1.283492","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"336","1.283492","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"337","1.283765","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"338","1.284819","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"339","1.284918","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"340","1.284918","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"341","1.285118","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"342","1.286625","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"343","1.286625","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"344","1.286625","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"345","1.286892","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"346","1.287679","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"347","1.287773","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"348","1.288133","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"349","1.289681","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"350","1.289681","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"351","1.289681","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"352","1.290855","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"353","1.290855","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"354","1.290855","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"355","1.291114","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"356","1.292218","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"357","1.292218","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"358","1.292218","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"359","1.292462","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"360","1.293685","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"361","1.293685","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"362","1.293685","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"363","1.294181","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"364","1.295076","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"365","1.295206","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"366","1.295444","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"367","1.296708","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"368","1.296708","172.217.13.174","192.168.2.20","UDP","95","443  >  50989 Len=53"
"369","1.297135","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"370","1.297135","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"371","1.298127","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"372","1.298127","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"373","1.298127","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"374","1.298647","192.168.2.20","184.150.37.140","UDP","81","59673  >  443 Len=39"
"375","1.299512","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"376","1.299512","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"377","1.300980","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"378","1.300980","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"379","1.301070","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"380","1.301249","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"381","1.301439","192.168.2.20","172.217.13.174","UDP","75","50989  >  443 Len=33"
"382","1.302541","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"383","1.302541","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"384","1.302541","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"385","1.302861","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"386","1.303908","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"387","1.304008","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"388","1.304008","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"389","1.304179","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"390","1.305430","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"391","1.305529","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"392","1.305529","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"393","1.305682","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"394","1.306886","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"395","1.306886","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"396","1.307075","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"397","1.308397","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"398","1.308397","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"399","1.308397","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"400","1.308623","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"401","1.309836","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"402","1.309836","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"403","1.309836","172.217.13.174","192.168.2.20","UDP","1284","443  >  50989 Len=1242"
"404","1.309980","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"405","1.311260","172.217.13.174","192.168.2.20","UDP","1292","443  >  50989 Len=1250"
"406","1.311260","172.217.13.174","192.168.2.20","UDP","1292","443  >  50989 Len=1250"
"407","1.311332","172.217.13.174","192.168.2.20","UDP","797","443  >  50989 Len=755"
"408","1.311415","192.168.2.20","172.217.13.174","UDP","75","50989  >  443 Len=33"
"409","1.311535","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"410","1.312665","172.217.13.174","192.168.2.20","UDP","311","443  >  50989 Len=269"
"411","1.312787","172.217.13.174","192.168.2.20","UDP","1284","443  >  50989 Len=1242"
"412","1.312787","172.217.13.174","192.168.2.20","UDP","968","443  >  50989 Len=926"
"413","1.312787","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"414","1.312803","192.168.2.20","172.217.13.174","UDP","75","50989  >  443 Len=33"
"415","1.314237","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"416","1.314311","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"417","1.314311","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"418","1.314990","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"419","1.315422","192.168.2.20","172.217.13.174","UDP","75","50989  >  443 Len=33"
"420","1.315964","172.217.13.174","192.168.2.20","UDP","1284","443  >  50989 Len=1242"
"421","1.315964","172.217.13.174","192.168.2.20","UDP","373","443  >  50989 Len=331"
"422","1.315964","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"423","1.316274","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"424","1.317219","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"425","1.317219","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"426","1.317219","172.217.13.174","192.168.2.20","UDP","1284","443  >  50989 Len=1242"
"427","1.317616","192.168.2.20","172.217.13.174","UDP","75","50989  >  443 Len=33"
"428","1.318682","172.217.13.174","192.168.2.20","UDP","1284","443  >  50989 Len=1242"
"429","1.318682","172.217.13.174","192.168.2.20","UDP","820","443  >  50989 Len=778"
"430","1.318682","172.217.13.174","192.168.2.20","UDP","1284","443  >  50989 Len=1242"
"431","1.318895","192.168.2.20","172.217.13.174","UDP","76","50989  >  443 Len=34"
"432","1.319002","192.168.2.20","172.217.13.174","UDP","76","50989  >  443 Len=34"
"433","1.319065","192.168.2.20","172.217.13.174","UDP","76","50989  >  443 Len=34"
"434","1.319140","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"435","1.320119","172.217.13.174","192.168.2.20","UDP","850","443  >  50989 Len=808"
"436","1.320119","172.217.13.174","192.168.2.20","UDP","1284","443  >  50989 Len=1242"
"437","1.320119","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"438","1.320303","192.168.2.20","172.217.13.174","UDP","76","50989  >  443 Len=34"
"439","1.320463","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"440","1.321518","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"441","1.321633","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"442","1.321633","172.217.13.174","192.168.2.20","UDP","1284","443  >  50989 Len=1242"
"443","1.321726","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"444","1.321829","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"445","1.321905","192.168.2.20","172.217.13.174","UDP","77","50989  >  443 Len=35"
"446","1.321973","192.168.2.20","172.217.13.174","UDP","78","50989  >  443 Len=36"
"447","1.323072","172.217.13.174","192.168.2.20","UDP","1292","443  >  50989 Len=1250"
"448","1.323072","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"449","1.323072","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"450","1.323286","192.168.2.20","172.217.13.174","UDP","78","50989  >  443 Len=36"
"451","1.323395","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"452","1.323430","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"453","1.324459","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"454","1.324565","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"455","1.324565","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"456","1.324632","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"457","1.324732","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"458","1.326108","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"459","1.326108","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"460","1.326183","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"461","1.326285","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"462","1.326390","192.168.2.20","184.150.37.140","UDP","85","59673  >  443 Len=43"
"463","1.326446","192.168.2.20","184.150.37.140","UDP","80","59673  >  443 Len=38"
"464","1.327485","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"465","1.327485","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"466","1.327677","192.168.2.20","184.150.37.140","UDP","80","59673  >  443 Len=38"
"467","1.327764","192.168.2.20","184.150.37.140","UDP","80","59673  >  443 Len=38"
"468","1.329015","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"469","1.329015","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"470","1.329015","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"471","1.330474","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"472","1.330474","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"473","1.330474","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"474","1.330664","192.168.2.20","184.150.37.140","UDP","80","59673  >  443 Len=38"
"475","1.330808","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"476","1.331763","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"477","1.331976","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"478","1.331976","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"479","1.331976","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"480","1.332504","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"481","1.332855","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"482","1.333538","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"483","1.333538","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"484","1.334543","192.168.2.20","184.150.37.140","UDP","83","59673  >  443 Len=41"
"485","1.334825","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"486","1.334956","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"487","1.334956","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"488","1.336246","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"489","1.336352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"490","1.336352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"491","1.336402","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"492","1.337873","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"493","1.337873","172.217.13.174","192.168.2.20","UDP","1292","443  >  50989 Len=1250"
"494","1.337873","172.217.13.174","192.168.2.20","UDP","213","443  >  50989 Len=171"
"495","1.337873","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"496","1.338059","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"497","1.338186","192.168.2.20","172.217.13.174","UDP","80","50989  >  443 Len=38"
"498","1.338228","192.168.2.20","172.217.13.174","UDP","80","50989  >  443 Len=38"
"499","1.339278","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"500","1.339278","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"501","1.339532","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"502","1.340851","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"503","1.340851","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"504","1.340851","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"505","1.341059","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"506","1.342271","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"507","1.342271","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"508","1.342345","172.217.13.174","192.168.2.20","UDP","1292","443  >  50989 Len=1250"
"509","1.342514","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"510","1.342714","192.168.2.20","172.217.13.174","UDP","80","50989  >  443 Len=38"
"511","1.343594","172.217.13.174","192.168.2.20","UDP","412","443  >  50989 Len=370"
"512","1.343748","172.217.13.174","192.168.2.20","UDP","1284","443  >  50989 Len=1242"
"513","1.343748","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
